binary_accuracy,f1_score_per_class,f1_score_weighted,loss,val_binary_accuracy,val_f1_score_per_class,val_f1_score_weighted,val_loss,type,epoch
0.9829815626144409,"tf.Tensor(
[0.36363634 0.46956518 0.62745094 0.86539567 0.3658536  0.46391746
 0.4137931  0.49999997 0.40983602 0.59999996 0.49999997 0.6666666
 0.57142854 0.6747967  0.6666666  0.33333328 0.5555555  0.78504664
 0.77610266 0.7096774  0.9431437  0.83847547 0.56216204 0.
 0.46913576], shape=(25,), dtype=float32)",0.7602481842041016,0.04284794256091118,0.9784855246543884,"tf.Tensor(
[0.         0.18181814 0.5333333  0.8159203  0.24999997 0.6666666
 0.         0.         0.4285714  0.66666657 0.         0.
 0.         0.36363634 0.77777773 0.         0.         0.6530612
 0.79279274 0.2222222  0.7820512  0.7567567  0.3846153  0.
 0.7142857 ], shape=(25,), dtype=float32)",0.6744076013565063,0.059968434274196625,CLF,10
0.9833117127418518,"tf.Tensor(
[0.36363634 0.4434389  0.6470588  0.8699653  0.47619045 0.40624997
 0.5333333  0.49999997 0.4033613  0.8        0.5957446  0.79999995
 0.57142854 0.67768586 0.68656707 0.33333328 0.5555555  0.82379866
 0.7850054  0.80597    0.94555104 0.8118081  0.52356017 0.
 0.5581395 ], shape=(25,), dtype=float32)",0.7670154571533203,0.04234690964221954,0.9772427082061768,"tf.Tensor(
[0.         0.         0.18181814 0.8523206  0.2222222  0.29999995
 0.         0.6666666  0.37499997 0.66666657 0.         0.9999998
 0.         0.4347826  0.7368421  0.         0.66666657 0.60869557
 0.79069763 0.         0.8198757  0.7640449  0.28571424 0.
 0.59999996], shape=(25,), dtype=float32)",0.6530026793479919,0.059271443635225296,CLF,11
0.9834473729133606,"tf.Tensor(
[0.4347826  0.4383561  0.6501377  0.86639667 0.49999994 0.46700504
 0.5333333  0.42424238 0.4369747  0.71999997 0.45454544 0.6666666
 0.57142854 0.6720647  0.67669165 0.33333328 0.4705882  0.8299319
 0.7855955  0.7761194  0.94281906 0.8294434  0.568421   0.33333328
 0.5411764 ], shape=(25,), dtype=float32)",0.7695758938789368,0.0409800261259079,0.9784855246543884,"tf.Tensor(
[0.         0.19047618 0.5333333  0.8396226  0.54545444 0.6153846
 0.         0.         0.35294116 1.         0.         0.9999998
 0.         0.36363634 0.7058824  0.         0.         0.6530612
 0.7981651  0.         0.7820512  0.7341771  0.29999995 0.
 0.7272727 ], shape=(25,), dtype=float32)",0.6774134635925293,0.057827819138765335,CLF,12
0.9838935136795044,"tf.Tensor(
[0.49999997 0.46551722 0.67391294 0.87122965 0.55555546 0.4502617
 0.49999997 0.5405405  0.42622948 0.71999997 0.5833333  0.79999995
 0.6666666  0.7007873  0.72058815 0.33333328 0.4705882  0.83069974
 0.78941554 0.82352936 0.9470899  0.81149006 0.57923496 0.18181816
 0.59999996], shape=(25,), dtype=float32)",0.7781779170036316,0.040079355239868164,0.9777864813804626,"tf.Tensor(
[0.         0.18181814 0.5384615  0.8436018  0.625      0.59999996
 0.         0.         0.35294116 1.         0.         0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.60869557
 0.79835385 0.         0.79746825 0.7341771  0.36363634 0.
 0.49999997], shape=(25,), dtype=float32)",0.6817867755889893,0.058571141213178635,CLF,13
0.9843393564224243,"tf.Tensor(
[0.5384615  0.54999995 0.6648351  0.8770301  0.49999994 0.51707315
 0.6451613  0.45161286 0.44999996 0.6666666  0.61224484 0.6666666
 0.57142854 0.69565207 0.711111   0.57142854 0.6315789  0.826185
 0.79005516 0.83582085 0.948905   0.8372092  0.6010928  0.
 0.5454545 ], shape=(25,), dtype=float32)",0.7857235670089722,0.039134349673986435,0.9775534868240356,"tf.Tensor(
[0.         0.         0.57142854 0.86486477 0.54545444 0.6666666
 0.         0.49999997 0.37499997 0.66666657 0.         0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.70588225
 0.7837838  0.39999998 0.7581699  0.67289716 0.49999994 0.
 0.6666666 ], shape=(25,), dtype=float32)",0.6850075721740723,0.06387235224246979,CLF,14
0.9840774536132812,"tf.Tensor(
[0.6666666  0.47863245 0.6684635  0.8754325  0.47826082 0.54368925
 0.6451613  0.5714285  0.5230769  0.71999997 0.5999999  0.79999995
 0.62499994 0.70312494 0.7391304  0.57142854 0.6315789  0.8337028
 0.7861529  0.8219177  0.9417218  0.8321428  0.5685278  0.18181816
 0.57777774], shape=(25,), dtype=float32)",0.7852548360824585,0.03933185338973999,0.9787960648536682,"tf.Tensor(
[0.         0.23999995 0.5333333  0.8530805  0.54545444 0.58333325
 0.         0.79999995 0.4444444  0.66666657 0.         0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.6666666
 0.7967479  0.         0.78980887 0.77647054 0.45161283 0.
 0.49999997], shape=(25,), dtype=float32)",0.6959350109100342,0.05772032588720322,CLF,15
0.9846009016036987,"tf.Tensor(
[0.59259254 0.46351925 0.6793478  0.87557596 0.49999994 0.5025641
 0.6451613  0.7179487  0.51612896 0.71999997 0.6530612  0.79999995
 0.6666666  0.75968987 0.70676684 0.74999994 0.7619048  0.8418707
 0.7971333  0.79999995 0.9439683  0.84135467 0.56830597 0.18181816
 0.54347813], shape=(25,), dtype=float32)",0.790186882019043,0.03873405605554581,0.9782525897026062,"tf.Tensor(
[0.         0.23999995 0.22857139 0.84848475 0.6153846  0.58333325
 0.         0.         0.35294116 0.66666657 0.39999995 0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.6666666
 0.7999999  0.24999994 0.7820512  0.7816091  0.36363634 0.
 0.7272727 ], shape=(25,), dtype=float32)",0.6799007654190063,0.05813536047935486,CLF,16
0.9849310517311096,"tf.Tensor(
[0.59259254 0.5191489  0.6738544  0.88399065 0.52173907 0.5673076
 0.6470588  0.6285714  0.49612397 0.7499999  0.67924523 0.79999995
 0.57142854 0.7396226  0.7591241  0.74999994 0.7        0.84768206
 0.79285306 0.82352936 0.95029813 0.8362989  0.5604395  0.18181816
 0.5813953 ], shape=(25,), dtype=float32)",0.7960362434387207,0.03777046501636505,0.9780970811843872,"tf.Tensor(
[0.         0.173913   0.46511626 0.8324873  0.54545444 0.6666666
 0.         0.6666666  0.4444444  0.66666657 0.         0.9999998
 0.         0.4347826  0.7368421  0.         0.         0.6382978
 0.79069763 0.         0.78980887 0.7777777  0.36363634 0.
 0.49999997], shape=(25,), dtype=float32)",0.6820856928825378,0.058075979351997375,CLF,17
0.9855223894119263,"tf.Tensor(
[0.6428571  0.50442475 0.68632704 0.8769497  0.5494505  0.5943396
 0.72727275 0.6486486  0.56249994 0.8333333  0.7307692  0.9090909
 0.62499994 0.7356321  0.7737226  0.74999994 0.8695651  0.8603104
 0.8004434  0.7692307  0.9516876  0.8453237  0.6391752  0.33333328
 0.6436781 ], shape=(25,), dtype=float32)",0.8054811954498291,0.03671954572200775,0.9794952273368835,"tf.Tensor(
[0.         0.16666664 0.5531914  0.84905654 0.54545444 0.58333325
 0.         0.         0.35294116 1.         0.         0.9999998
 0.         0.57142854 0.7368421  0.         0.         0.8196721
 0.76851845 0.39999998 0.8343558  0.77647054 0.42857137 0.
 0.7272727 ], shape=(25,), dtype=float32)",0.708845853805542,0.05548896640539169,CLF,18
0.9854930639266968,"tf.Tensor(
[0.56       0.553719   0.6984126  0.8789809  0.63366336 0.58653843
 0.62499994 0.7179487  0.5076923  0.76923066 0.6923077  0.79999995
 0.62499994 0.754717   0.80281687 0.57142854 0.6315789  0.8689956
 0.799552   0.8571428  0.9509933  0.8526315  0.6161615  0.33333328
 0.54945046], shape=(25,), dtype=float32)",0.8069230318069458,0.036586079746484756,0.9781748652458191,"tf.Tensor(
[0.         0.2424242  0.31578943 0.84651154 0.         0.58333325
 0.         0.         0.37499997 0.66666657 0.39999995 0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.60869557
 0.80176204 0.         0.8271604  0.7142857  0.34782603 0.
 0.7272727 ], shape=(25,), dtype=float32)",0.6739429235458374,0.05758840590715408,CLF,19
0.9857164025306702,"tf.Tensor(
[0.6896551  0.576      0.6866484  0.8870874  0.57142854 0.55882347
 0.76470584 0.6499999  0.51851845 0.8        0.7636363  0.9090909
 0.74999994 0.73359066 0.7625899  0.74999994 0.81818175 0.8815789
 0.7955431  0.83582085 0.9518151  0.8504504  0.62176156 0.18181816
 0.65168536], shape=(25,), dtype=float32)",0.8092255592346191,0.03583601489663124,0.9790291786193848,"tf.Tensor(
[0.         0.         0.59574467 0.8518518  0.         0.6666666
 0.         0.6666666  0.37499997 1.         0.         0.
 0.         0.4347826  0.77777773 0.         0.         0.6382978
 0.801724   0.44444442 0.7820512  0.7710843  0.42857137 0.
 0.7272727 ], shape=(25,), dtype=float32)",0.6866227388381958,0.05797663331031799,CLF,20
0.985444962978363,"tf.Tensor(
[0.57142854 0.53112024 0.6738544  0.88399065 0.5833333  0.5358851
 0.81081074 0.63157886 0.57142854 0.8333333  0.74074066 0.9090909
 0.74999994 0.7862595  0.7943262  0.74999994 0.59999996 0.8533333
 0.7904655  0.8695651  0.95238084 0.8402154  0.6497462  0.33333328
 0.6593406 ], shape=(25,), dtype=float32)",0.8063411116600037,0.03541173040866852,0.9775534272193909,"tf.Tensor(
[0.         0.18181814 0.57142854 0.8324873  0.24999997 0.5454545
 0.         0.79999995 0.37499997 1.         0.         0.9999998
 0.         0.49999997 0.7368421  0.         0.         0.6938775
 0.770909   0.44444442 0.7820512  0.7710843  0.42857137 0.
 0.76923066], shape=(25,), dtype=float32)",0.6887599229812622,0.05827851966023445,CLF,21
0.9860265851020813,"tf.Tensor(
[0.7142857  0.5447154  0.717678   0.88515073 0.6736841  0.58878505
 0.8333333  0.7179487  0.53124994 0.8333333  0.64150935 0.9090909
 0.8235293  0.7328243  0.80281687 0.8888889  0.7826086  0.8614718
 0.8063806  0.84507036 0.9551451  0.85357136 0.6099999  0.74999994
 0.6590908 ], shape=(25,), dtype=float32)",0.8159230947494507,0.03516268730163574,0.97988361120224,"tf.Tensor(
[0.         0.09523808 0.5652173  0.8738738  0.54545444 0.59999996
 0.         0.         0.35294116 0.66666657 0.         0.9999998
 0.         0.49999997 0.7058824  0.         0.         0.80701745
 0.80176204 0.44444442 0.79746825 0.7567567  0.34782603 0.
 0.7142857 ], shape=(25,), dtype=float32)",0.704633355140686,0.05552656948566437,CLF,22
0.9860071539878845,"tf.Tensor(
[0.6666667  0.53333324 0.70341194 0.87637836 0.60215044 0.6074766
 0.74285704 0.74999994 0.50393695 0.8        0.7636363  0.9090909
 0.74999994 0.77220076 0.7555555  0.8888889  0.9166666  0.85961115
 0.80711496 0.83582085 0.9496689  0.87142855 0.6461538  0.6666666
 0.6666666 ], shape=(25,), dtype=float32)",0.8141950964927673,0.035071514546871185,0.9798058867454529,"tf.Tensor(
[0.         0.09523808 0.5531914  0.84905654 0.54545444 0.6666666
 0.         0.79999995 0.35294116 1.         0.         0.9999998
 0.         0.4347826  0.7272727  0.         0.         0.78571427
 0.81034476 0.44444442 0.8050314  0.7407407  0.36363634 0.
 0.79999995], shape=(25,), dtype=float32)",0.7072917222976685,0.056037526577711105,CLF,23
0.9860942959785461,"tf.Tensor(
[0.59259254 0.54008436 0.7146666  0.88581306 0.62626255 0.60377353
 0.74285704 0.80952376 0.52713174 0.87999994 0.73684204 0.6666666
 0.62499994 0.7586206  0.8251748  0.8888889  0.8695651  0.8898487
 0.8031059  0.89189184 0.9456953  0.86225396 0.6145833  0.46153846
 0.5934066 ], shape=(25,), dtype=float32)",0.8155984878540039,0.03444598242640495,0.9788738489151001,"tf.Tensor(
[0.         0.26086953 0.43902436 0.8431372  0.54545444 0.6153846
 0.         0.49999997 0.4444444  0.66666657 0.         0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.6938775
 0.78991586 0.59999996 0.81249994 0.75268817 0.31999996 0.
 0.79999995], shape=(25,), dtype=float32)",0.6975439190864563,0.056185923516750336,CLF,24
